,filename,algorithm,iterations,solution,time,kp_capacity,item_number,optimal_solution,aborted,result_over_time
0,data/fnl4461_n4460_bounded-strongly-corr_01.ttp,DP_numpy,0,645150,12.592140674591064,387150,4460,645150,False,[]
1,data/fnl4461_n4460_bounded-strongly-corr_01.ttp,Greedy,0,644593,0.0,387150,4460,645150,False,[]
2,data/fnl4461_n4460_bounded-strongly-corr_01.ttp,(1+1)-EA zero_init_bin_p_2,2697199,628539,600.0000100135803,387150,4460,645150,True,"[0, 526224, 551244, 563046, 571543, 580135, 586488, 593441, 596935, 599022, 599726, 602423, 605045, 606143, 607524, 608384, 609885, 610846, 612345, 613139, 614347, 615974, 616644, 617407, 618508, 618827, 618842, 619244, 619701, 619941, 621636, 621949, 622209, 622938, 623939, 624122, 624340, 624549, 624641, 624676, 624944, 624944, 624950, 625137, 625250, 625534, 625740, 626144, 626243, 626636, 626749, 626850, 627127, 627448, 627549, 627825, 628041, 628140, 628228, 628449]"
3,data/fnl4461_n4460_bounded-strongly-corr_01.ttp,(1+1)-EA greedy_init_bin_p2,2786439,644941,600.0000696182251,387150,4460,645150,True,"[644593, 644833, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644850, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941]"
4,data/fnl4461_n4460_bounded-strongly-corr_01.ttp,(1+1)-EA zero_init_bin_p_6,2685339,629442,600.0000014305115,387150,4460,645150,True,"[0, 524205, 556316, 567084, 577236, 586230, 589734, 594655, 598827, 600749, 603331, 604537, 607593, 608936, 610317, 611447, 612638, 613567, 614738, 614891, 615741, 616454, 617450, 618242, 618920, 619048, 620228, 621178, 621250, 621743, 622143, 622239, 622350, 622644, 622800, 623840, 623840, 624220, 624813, 624942, 625147, 625612, 625849, 625935, 626321, 626548, 626840, 627048, 627128, 627627, 627745, 628050, 628050, 628236, 628345, 628538, 628810, 629041, 629150, 629431]"
5,data/fnl4461_n4460_bounded-strongly-corr_01.ttp,(1+1)-EA greedy_init_bin_p6,2891314,644949,600.0000019073486,387150,4460,645150,True,"[644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644941, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949, 644949]"
