0.9143787401877628,2.175556638
0.9222324849993142,42.539334307000004
0.9292186086009475,200.62615653499998
0.9328623042542633,227.941205205
0.9338182987378572,253.09673022599998
0.9341273397517896,279.922697858
0.9343143357286555,313.642479549
0.9345899551029305,478.02089266
0.9347765387611174,510.259669134
0.9350356265677646,544.928113496
0.9351150616541648,583.711838695
0.9353414644791869,619.00965862
0.9355040614084891,789.258927857
0.93559476545475,824.021940872
0.9356751484556708,856.156263819
0.9357020433471729,884.97070094
0.9357411303676295,923.452735294
