,filename,algorithm,iterations,solution,time,kp_capacity,item_number,optimal_solution,aborted
0,data/a280_n2790_uncorr-similar-weights_02.ttp,DP_opt,0,139907.0,602.1298241615295,509545,2790,,True
1,data/a280_n2790_uncorr-similar-weights_02.ttp,Greedy,0,457975.0,0.0,509545,2790,,False
2,data/a280_n2790_uncorr-similar-weights_02.ttp,(1+1)-EA zero_init,13695951,457975.0,600.0000417232513,509545,2790,,True
3,data/a280_n2790_uncorr-similar-weights_02.ttp,(1+1)-EA greedy_init,15159917,457976.0,600.0000038146973,509545,2790,,True
