,filename,algorithm,iterations,solution,time,kp_capacity,item_number,optimal_solution,aborted
0,data/a280_n1395_uncorr_03.ttp,DP_opt,0,300891.0,600.4550609588623,188670,1395,,True
1,data/a280_n1395_uncorr_03.ttp,Greedy,0,409942.0,0.0,188670,1395,,False
2,data/a280_n1395_uncorr_03.ttp,(1+1)-EA zero_init,13813024,409865.0,600.0000343322754,188670,1395,,True
3,data/a280_n1395_uncorr_03.ttp,(1+1)-EA greedy_init,15388692,410114.0,600.0000133514404,188670,1395,,True
