,filename,algorithm,iterations,solution,time,kp_capacity,item_number,optimal_solution,aborted
0,data/a280_n279_uncorr-similar-weights_01.ttp,DP,0,23563.0,56.007577419281006,25478,279,23563.0,False
1,data/a280_n279_uncorr-similar-weights_01.ttp,Greedy,0,23563.0,0.0,25478,279,23563.0,False
2,data/a280_n279_uncorr-similar-weights_01.ttp,(1+1)-EA zero_init,423794,23563.0,31.64146399497986,25478,279,23563.0,False
3,data/a280_n279_uncorr-similar-weights_01.ttp,(1+1)-EA greedy_init,1,23563.0,4.5299530029296875e-06,25478,279,23563.0,False
