,filename,algorithm,iterations,solution,time,kp_capacity,item_number,optimal_solution,aborted
0,data/a280_n1395_uncorr-similar-weights_01.ttp,DP_opt,0,118849.0,600.1564338207245,127402,1395,,True
1,data/a280_n1395_uncorr-similar-weights_01.ttp,Greedy,0,120063.0,0.0,127402,1395,,False
2,data/a280_n1395_uncorr-similar-weights_01.ttp,(1+1)-EA zero_init,26040385,120064.0,600.000006198883,127402,1395,,True
3,data/a280_n1395_uncorr-similar-weights_01.ttp,(1+1)-EA greedy_init,32197719,120064.0,600.0000097751617,127402,1395,,True
