,filename,algorithm,iterations,solution,time,kp_capacity,item_number,optimal_solution,aborted
0,data/a280_n279_bounded-strongly-corr_03.ttp,DP_opt,0,105908.0,86.76128649711609,77808,279,105908.0,False
1,data/a280_n279_bounded-strongly-corr_03.ttp,Greedy,0,104992.0,0.0,77808,279,105908.0,False
2,data/a280_n279_bounded-strongly-corr_03.ttp,(1+1)-EA zero_init,14055117,105808.0,600.0000107288361,77808,279,105908.0,True
3,data/a280_n279_bounded-strongly-corr_03.ttp,(1+1)-EA greedy_init,15533397,105808.0,600.0000007152557,77808,279,105908.0,True
